"%IDData";"%IDUnidade";"%IDMunicipio";"%IDExame";"Qtde. Vendas";"Vlr. Vendas";"Vlr. Unit. Vendas"
01/12/2019;"52";"3106200";"1001";7;27.3;3.9
01/12/2019;"51";"3157807";"1001";7;34.3;4.9
01/12/2019;"50";"3106200";"1001";8;84.64;10.58
01/12/2019;"55";"3106200";"1001";9;92.16;10.24
01/12/2019;"59";"3106200";"1001";11;165.33;15.03
01/12/2019;"52";"3106200";"1001";12;96;8
01/12/2019;"56";"3106200";"1001";18;333.9;18.55
01/12/2019;"53";"3106705";"1001";19;93.1;4.9
01/12/2019;"52";"3106705";"1001";21;126.63;6.03
01/12/2019;"59";"3106200";"1001";23;184;8
01/12/2019;"54";"3106200";"1001";26;128.7;4.95
01/12/2019;"53";"3106200";"1001";26;189.02;7.27
01/12/2019;"57";"3106200";"1001";30;147;4.9
01/12/2019;"51";"3106705";"1001";43;244.67;5.69
01/12/2019;"50";"3106200";"1001";48;205.44;4.28
01/12/2019;"56";"3106200";"1001";52;176.28;3.39
01/12/2019;"50";"3106200";"1001";69;352.59;5.11
01/12/2019;"52";"3106200";"1001";79;476.37;6.03
01/12/2019;"54";"3106200";"1001";98;375.34;3.83
01/12/2019;"58";"3106705";"1001";124;357.12;2.88
01/12/2019;"55";"3106200";"1001";182;2735.46;15.03
01/12/2019;"54";"3144805";"1001";826;3304;4
01/12/2019;"59";"3106200";"1003";1;4.85;4.85
01/12/2019;"53";"3106200";"1003";1;11.24;11.24
01/12/2019;"50";"3106200";"1003";1;19.22;19.22
01/12/2019;"58";"3106200";"1003";1;19.22;19.22
01/12/2019;"56";"3118601";"1003";1;19.22;19.22
01/12/2019;"58";"3106705";"1003";2;16.2;8.1
01/12/2019;"52";"3106200";"1003";2;30.5;15.25
01/12/2019;"55";"3106200";"1003";2;34.2;17.1
01/12/2019;"55";"3170107";"1003";2;36.54;18.27
01/12/2019;"58";"3106200";"1003";2;38;19
01/12/2019;"56";"3170107";"1003";2;38.44;19.22
01/12/2019;"52";"3106200";"1003";4;13.68;3.42
01/12/2019;"52";"3106200";"1003";5;22.2;4.44
01/12/2019;"59";"3106200";"1003";6;51;8.5
01/12/2019;"54";"3106200";"1003";7;73.15;10.45
01/12/2019;"53";"3106200";"1003";11;88;8
01/12/2019;"54";"3144805";"1003";20;160;8
01/12/2019;"55";"3106200";"1003";28;196;7
01/12/2019;"50";"3106200";"1003";30;194.4;6.48
01/12/2019;"52";"3106705";"1008";1;20;20
01/12/2019;"57";"3106200";"1008";1;35.28;35.28
01/12/2019;"54";"3106200";"1008";2;60.4;30.2
01/12/2019;"53";"3106200";"1008";2;80.98;40.49
01/12/2019;"52";"3106200";"1008";4;80;20
01/12/2019;"50";"3106200";"1008";5;209.8;41.96
01/12/2019;"54";"3144805";"1008";6;242.94;40.49
01/12/2019;"50";"3106200";"1008";75;2673;35.64
01/12/2019;"55";"3106200";"1021";1;10.3;10.3
01/12/2019;"53";"3106705";"1021";1;12.76;12.76
01/12/2019;"53";"3106200";"1021";1;13.92;13.92
01/12/2019;"56";"3106200";"1021";1;16.11;16.11
01/12/2019;"58";"3106200";"1021";2;24.76;12.38
01/12/2019;"50";"3106200";"1021";3;24.96;8.32
01/12/2019;"56";"3106200";"1021";3;51.48;17.16
01/12/2019;"59";"3106200";"1021";4;74.96;18.74
01/12/2019;"52";"3106200";"1021";5;65;13
01/12/2019;"58";"3106705";"1021";6;36.72;6.12
01/12/2019;"51";"3106705";"1021";6;68.82;11.47
01/12/2019;"52";"3106705";"1021";7;84;12
01/12/2019;"55";"3106200";"1021";7;126;18
01/12/2019;"55";"3170107";"1021";9;134.64;14.96
01/12/2019;"50";"3106200";"1021";11;78.1;7.1
01/12/2019;"52";"3106200";"1021";13;144.56;11.12
01/12/2019;"55";"3106200";"1021";15;204.75;13.65
01/12/2019;"54";"3106200";"1021";16;170.4;10.65
01/12/2019;"54";"3106200";"1021";17;168.3;9.9
01/12/2019;"56";"3170107";"1021";21;186.9;8.9
01/12/2019;"53";"3106200";"1021";21;239.82;11.42
01/12/2019;"57";"3106200";"1021";36;378;10.5
01/12/2019;"54";"3144805";"1021";43;598.56;13.92
01/12/2019;"59";"3106200";"1021";66;462;7
01/12/2019;"52";"3106200";"1021";95;1140;12
01/12/2019;"55";"3106200";"1022";1;8.1;8.1
01/12/2019;"53";"3106705";"1022";1;12.45;12.45
01/12/2019;"53";"3106200";"1022";1;13.58;13.58
01/12/2019;"56";"3106200";"1022";1;16.11;16.11
01/12/2019;"58";"3106200";"1022";2;24.16;12.08
01/12/2019;"56";"3106200";"1022";2;34.32;17.16
01/12/2019;"50";"3106200";"1022";3;22.59;7.53
01/12/2019;"52";"3106200";"1022";3;36;12
01/12/2019;"59";"3106200";"1022";4;74.96;18.74
01/12/2019;"58";"3106705";"1022";6;36.72;6.12
01/12/2019;"51";"3106705";"1022";6;68.82;11.47
01/12/2019;"52";"3106705";"1022";6;72;12
01/12/2019;"55";"3106200";"1022";7;124.6;17.8
01/12/2019;"52";"3106200";"1022";11;122.32;11.12
01/12/2019;"55";"3106200";"1022";15;210;14
01/12/2019;"55";"3170107";"1022";15;224.4;14.96
01/12/2019;"54";"3106200";"1022";16;170.4;10.65
01/12/2019;"54";"3106200";"1022";18;148.5;8.25
01/12/2019;"56";"3170107";"1022";21;194.25;9.25
01/12/2019;"53";"3106200";"1022";21;239.82;11.42
01/12/2019;"50";"3106200";"1022";33;234.3;7.1
01/12/2019;"57";"3106200";"1022";36;342;9.5
01/12/2019;"54";"3144805";"1022";43;583.94;13.58
01/12/2019;"59";"3106200";"1022";69;483;7
01/12/2019;"52";"3106200";"1022";75;900;12
01/12/2019;"53";"3106200";"1023";25;1147.5;45.9
01/12/2019;"53";"3106200";"1024";25;1147.5;45.9
01/12/2019;"56";"3170107";"1033";1;19.8;19.8
01/12/2019;"52";"3106200";"1033";1;29.08;29.08
01/12/2019;"59";"3106200";"1033";1;32.8;32.8
01/12/2019;"54";"3170107";"1033";1;33.05;33.05
01/12/2019;"55";"3106200";"1033";1;45.82;45.82
01/12/2019;"54";"3144805";"1033";2;67.36;33.68
01/12/2019;"58";"3106200";"1033";3;64.5;21.5
01/12/2019;"58";"3106705";"1033";3;98.28;32.76
01/12/2019;"53";"3106200";"1033";4;134.72;33.68
01/12/2019;"55";"3170107";"1033";4;141.24;35.31
01/12/2019;"54";"3106200";"1033";5;121;24.2
01/12/2019;"50";"3106200";"1033";7;147.07;21.01
01/12/2019;"53";"3106705";"1051";1;8.8;8.8
01/12/2019;"52";"3106200";"1051";1;9.67;9.67
01/12/2019;"54";"3106200";"1051";1;9.67;9.67
01/12/2019;"56";"3170107";"1051";1;16;16
01/12/2019;"50";"3106200";"1051";2;10.48;5.24
01/12/2019;"51";"3106705";"1051";2;19.34;9.67
01/12/2019;"58";"3170107";"1051";3;33.6;11.2
01/12/2019;"54";"3144805";"1051";4;38.68;9.67
01/12/2019;"52";"3106200";"1051";6;58.02;9.67
01/12/2019;"58";"3106705";"1051";8;77.36;9.67
01/12/2019;"54";"3106200";"1051";12;79.2;6.6
01/12/2019;"54";"3170107";"1051";72;696.24;9.67
01/12/2019;"52";"3106200";"1052";1;10.54;10.54
01/12/2019;"50";"3106200";"1052";7;66.92;9.56
01/12/2019;"54";"3106200";"1053";1;8.46;8.46
01/12/2019;"51";"3106705";"1053";3;48.03;16.01
01/12/2019;"56";"3106200";"1053";5;37.8;7.56
01/12/2019;"50";"3106200";"1053";20;212.4;10.62
01/12/2019;"53";"3106200";"1060";1;6.22;6.22
01/12/2019;"50";"3106200";"1061";1;8;8
01/12/2019;"54";"3106200";"1061";2;6.04;3.02
01/12/2019;"51";"3106200";"1061";2;9;4.5
01/12/2019;"51";"3157807";"1061";9;40.5;4.5
01/12/2019;"50";"3106200";"1061";23;145.82;6.34
01/12/2019;"57";"3106200";"1061";33;148.5;4.5
01/12/2019;"54";"3144805";"1061";34;132.6;3.9
01/12/2019;"54";"3106200";"1063";1;6.97;6.97
01/12/2019;"50";"3106200";"1063";8;69.12;8.64
01/12/2019;"54";"3144805";"1064";1;8.1;8.1
01/12/2019;"50";"3106200";"1064";1;10.64;10.64
01/12/2019;"53";"3118601";"1064";1;18.21;18.21
01/12/2019;"52";"3106200";"1072";1;31.04;31.04
01/12/2019;"54";"3106200";"1072";1;44.14;44.14
01/12/2019;"58";"3106705";"1072";1;124.53;124.53
01/12/2019;"59";"3106200";"1072";2;249.06;124.53
01/12/2019;"56";"3170107";"1073";1;41.6;41.6
01/12/2019;"52";"3106200";"1073";1;49.84;49.84
01/12/2019;"52";"3106705";"1073";1;49.84;49.84
01/12/2019;"58";"3106705";"1073";1;62.74;62.74
01/12/2019;"54";"3106200";"1073";2;52.66;26.33
01/12/2019;"50";"3106200";"1073";2;68.04;34.02
01/12/2019;"59";"3106200";"1073";2;125.48;62.74
01/12/2019;"53";"3106200";"1074";1;29.9;29.9
01/12/2019;"58";"3106705";"1074";1;49.84;49.84
01/12/2019;"52";"3106200";"1074";3;30.51;10.17
01/12/2019;"50";"3106200";"1074";4;136.08;34.02
01/12/2019;"54";"3144805";"1074";6;179.4;29.9
01/12/2019;"50";"3106200";"1075";1;34.02;34.02
01/12/2019;"54";"3144805";"1075";1;39;39
01/12/2019;"54";"3106200";"1075";2;52.66;26.33
01/12/2019;"58";"3106705";"1075";2;100.82;50.41
01/12/2019;"52";"3106200";"1075";2;126.9;63.45
01/12/2019;"52";"3106200";"1076";1;31.04;31.04
01/12/2019;"53";"3106200";"1076";1;45.9;45.9
01/12/2019;"58";"3106705";"1076";1;70.4;70.4
01/12/2019;"59";"3106200";"1076";2;177.24;88.62
01/12/2019;"54";"3106200";"1077";1;52.66;52.66
01/12/2019;"53";"3106200";"1078";1;37.97;37.97
01/12/2019;"52";"3106200";"1078";1;80.68;80.68
01/12/2019;"59";"3106200";"1078";1;80.68;80.68
01/12/2019;"52";"3106705";"1078";1;80.68;80.68
01/12/2019;"55";"3170107";"1079";1;20.98;20.98
01/12/2019;"57";"3106200";"1079";2;24.14;12.07
01/12/2019;"54";"3106200";"1079";3;27.48;9.16
01/12/2019;"58";"3106200";"1083";1;9.54;9.54
01/12/2019;"54";"3144805";"1083";1;9.9;9.9
01/12/2019;"50";"3106200";"1083";1;10.22;10.22
01/12/2019;"54";"3106200";"1083";3;24.75;8.25
01/12/2019;"58";"3106705";"1083";3;39.33;13.11
01/12/2019;"52";"3106200";"1084";1;8.2;8.2
01/12/2019;"55";"3106200";"1084";1;9;9
01/12/2019;"57";"3106200";"1084";1;9.01;9.01
01/12/2019;"58";"3106200";"1084";1;9.92;9.92
01/12/2019;"58";"3106705";"1084";1;10.2;10.2
01/12/2019;"54";"3106200";"1084";3;24.75;8.25
01/12/2019;"54";"3144805";"1084";3;29.7;9.9
01/12/2019;"50";"3106200";"1084";3;49.17;16.39
01/12/2019;"54";"3106200";"1085";1;6.6;6.6
01/12/2019;"54";"3106200";"1086";1;6.6;6.6
01/12/2019;"54";"3106200";"1087";2;13.2;6.6
01/12/2019;"57";"3106200";"1088";1;9.08;9.08
01/12/2019;"53";"3106705";"1088";1;9.08;9.08
01/12/2019;"51";"3157807";"1088";1;9.08;9.08
01/12/2019;"58";"3106200";"1088";1;9.54;9.54
01/12/2019;"55";"3170107";"1088";1;20.98;20.98
01/12/2019;"52";"3106200";"1088";2;16.4;8.2
01/12/2019;"51";"3106705";"1088";3;38.22;12.74
01/12/2019;"57";"3106200";"1088";3;39;13
01/12/2019;"50";"3106200";"1088";5;40.5;8.1
01/12/2019;"55";"3106200";"1088";6;54;9
01/12/2019;"54";"3106200";"1088";7;54.18;7.74
01/12/2019;"54";"3144805";"1088";10;99;9.9
01/12/2019;"58";"3106705";"1088";13;90.74;6.98
01/12/2019;"54";"3106200";"1089";1;6.6;6.6
01/12/2019;"54";"3106200";"1091";1;6.97;6.97
01/12/2019;"54";"3144805";"1107";1;12;12
01/12/2019;"54";"3144805";"1108";1;12;12
01/12/2019;"51";"3106705";"1111";1;16.5;16.5
01/12/2019;"54";"3144805";"1111";2;19.8;9.9
01/12/2019;"52";"3106200";"1114";1;8.2;8.2
01/12/2019;"51";"3106705";"1114";1;36.8;36.8
01/12/2019;"50";"3106200";"1114";3;87.45;29.15
01/12/2019;"54";"3106200";"1114";4;68.16;17.04
01/12/2019;"58";"3106705";"1114";5;44.6;8.92
01/12/2019;"54";"3144805";"1114";9;108;12
01/12/2019;"58";"3106200";"1116";1;9.54;9.54
01/12/2019;"50";"3106200";"1121";1;8.1;8.1
01/12/2019;"58";"3106200";"1121";1;9.54;9.54
01/12/2019;"54";"3106200";"1121";2;17.44;8.72
01/12/2019;"51";"3106705";"1121";2;25.48;12.74
01/12/2019;"58";"3106705";"1121";4;38;9.5
01/12/2019;"54";"3144805";"1121";5;49.5;9.9
01/12/2019;"58";"3106200";"1126";1;9.54;9.54
01/12/2019;"51";"3106705";"1126";2;33;16.5
01/12/2019;"50";"3106200";"1130";1;13.43;13.43
01/12/2019;"54";"3144805";"1133";1;9.9;9.9
01/12/2019;"50";"3106200";"1133";1;13.43;13.43
01/12/2019;"54";"3106200";"1133";2;25.06;12.53
01/12/2019;"50";"3106200";"1134";1;10.22;10.22
01/12/2019;"58";"3106200";"1139";1;9.54;9.54
01/12/2019;"58";"3106200";"1147";1;9.92;9.92
01/12/2019;"51";"3106705";"1147";1;12.74;12.74
01/12/2019;"54";"3106200";"1147";5;33;6.6
01/12/2019;"58";"3106705";"1147";5;44.6;8.92
01/12/2019;"50";"3106200";"1147";5;64.9;12.98
01/12/2019;"54";"3144805";"1147";6;59.4;9.9
01/12/2019;"55";"3106200";"1147";7;63;9
01/12/2019;"58";"3106705";"1155";1;23.71;23.71
01/12/2019;"54";"3106200";"1165";1;8.72;8.72
01/12/2019;"53";"3106705";"1166";1;9.08;9.08
01/12/2019;"52";"3106200";"1166";2;16.4;8.2
01/12/2019;"54";"3106200";"1166";4;34.88;8.72
01/12/2019;"52";"3106200";"1167";1;8.2;8.2
01/12/2019;"53";"3106705";"1167";1;9.08;9.08
01/12/2019;"54";"3106200";"1167";3;26.16;8.72
01/12/2019;"53";"3106705";"1168";1;9.08;9.08
01/12/2019;"57";"3106200";"1168";1;12.24;12.24
01/12/2019;"52";"3106200";"1168";2;16.4;8.2
01/12/2019;"54";"3106200";"1168";3;26.16;8.72
01/12/2019;"50";"3106200";"1169";1;7.9;7.9
01/12/2019;"52";"3106705";"1169";1;8.2;8.2
01/12/2019;"51";"3106200";"1169";1;9.08;9.08
01/12/2019;"58";"3170107";"1169";1;16.5;16.5
01/12/2019;"52";"3106200";"1169";2;16.4;8.2
01/12/2019;"54";"3106200";"1169";3;26.16;8.72
01/12/2019;"58";"3106705";"1169";3;27.54;9.18
01/12/2019;"54";"3144805";"1169";3;29.7;9.9
01/12/2019;"55";"3106200";"1169";7;63;9
01/12/2019;"50";"3106200";"1170";1;8.1;8.1
01/12/2019;"58";"3106200";"1170";1;9.54;9.54
01/12/2019;"54";"3106200";"1170";2;13.2;6.6
01/12/2019;"54";"3144805";"1170";2;19.8;9.9
01/12/2019;"58";"3106705";"1170";3;26.76;8.92
01/12/2019;"54";"3106200";"1174";1;8.72;8.72
01/12/2019;"58";"3106200";"1174";1;9.54;9.54
01/12/2019;"58";"3106705";"1183";1;23.71;23.71
01/12/2019;"54";"3106200";"1184";1;6.6;6.6
01/12/2019;"58";"3106200";"1184";1;9.54;9.54
01/12/2019;"58";"3106705";"1184";1;16.5;16.5
01/12/2019;"50";"3106200";"1185";1;8.1;8.1
01/12/2019;"58";"3106200";"1185";1;9.54;9.54
01/12/2019;"51";"3106705";"1185";1;12.74;12.74
01/12/2019;"54";"3106200";"1185";3;26.16;8.72
01/12/2019;"54";"3144805";"1185";4;39.6;9.9
01/12/2019;"58";"3106705";"1185";8;71.36;8.92
01/12/2019;"58";"3118601";"1203";1;1.1;1.1
01/12/2019;"55";"3106705";"1203";1;1.1;1.1
01/12/2019;"56";"3106200";"1203";1;2.02;2.02
01/12/2019;"56";"3106200";"1203";1;2.2;2.2
01/12/2019;"56";"3106200";"1203";1;3.36;3.36
01/12/2019;"54";"3144805";"1203";1;3.57;3.57
01/12/2019;"53";"3106200";"1203";1;5.59;5.59
01/12/2019;"54";"3106200";"1203";1;5.59;5.59
01/12/2019;"55";"3106200";"1203";2;2.4;1.2
01/12/2019;"51";"3106705";"1203";2;11.18;5.59
01/12/2019;"57";"3106200";"1203";3;9.96;3.32
01/12/2019;"59";"3106200";"1203";3;11.34;3.78
01/12/2019;"58";"3106705";"1203";3;16.77;5.59
01/12/2019;"56";"3106200";"1203";4;16.28;4.07
01/12/2019;"51";"3106200";"1203";5;22;4.4
01/12/2019;"59";"3106200";"1203";5;27.95;5.59
01/12/2019;"55";"3157807";"1203";7;8.4;1.2
01/12/2019;"54";"3144805";"1203";8;15.92;1.99
01/12/2019;"51";"3106200";"1203";16;17.6;1.1
01/12/2019;"51";"3157807";"1203";16;17.6;1.1
01/12/2019;"52";"3106705";"1203";43;240.37;5.59
01/12/2019;"52";"3106200";"1203";44;34.32;.78
01/12/2019;"53";"3106200";"1203";44;128.92;2.93
01/12/2019;"52";"3106200";"1203";63;189;3
01/12/2019;"59";"3106200";"1203";75;150.75;2.01
01/12/2019;"53";"3106705";"1203";94;103.4;1.1
01/12/2019;"57";"3106200";"1203";95;104.5;1.1
01/12/2019;"50";"3106200";"1203";174;400.2;2.3
01/12/2019;"52";"3106200";"1203";377;2107.43;5.59
01/12/2019;"54";"3170107";"1204";3;43.59;14.53
01/12/2019;"56";"3170107";"1205";1;18.47;18.47
01/12/2019;"51";"3106705";"1205";2;22.94;11.47
01/12/2019;"50";"3106200";"1205";2;24.16;12.08
01/12/2019;"52";"3106200";"1205";3;25.14;8.38
01/12/2019;"54";"3106200";"1205";3;29.25;9.75
01/12/2019;"58";"3106705";"1205";4;52.8;13.2
01/12/2019;"50";"3106200";"1205";101;831.23;8.23
01/12/2019;"55";"3170107";"1207";1;8.97;8.97
01/12/2019;"58";"3170107";"1207";1;9.94;9.94
01/12/2019;"50";"3106200";"1207";1;13.58;13.58
01/12/2019;"54";"3106200";"1207";1;13.97;13.97
01/12/2019;"54";"3144805";"1207";1;14.2;14.2
01/12/2019;"57";"3106200";"1207";2;15.62;7.81
01/12/2019;"53";"3106200";"1207";2;19.04;9.52
01/12/2019;"55";"3106200";"1207";2;20.2;10.1
01/12/2019;"59";"3106200";"1207";2;28.68;14.34
01/12/2019;"52";"3106200";"1207";3;24;8
01/12/2019;"56";"3106200";"1207";3;27.66;9.22
01/12/2019;"52";"3106200";"1207";3;28.71;9.57
01/12/2019;"52";"3106705";"1207";3;28.71;9.57
01/12/2019;"59";"3106200";"1207";5;28;5.6
01/12/2019;"54";"3106200";"1207";5;39.2;7.84
01/12/2019;"53";"3106200";"1207";9;84.33;9.37
01/12/2019;"54";"3144805";"1207";24;228.48;9.52
01/12/2019;"56";"3106200";"1209";1;7.55;7.55
01/12/2019;"54";"3106200";"1209";2;12.28;6.14
01/12/2019;"51";"3106200";"1209";2;16;8
01/12/2019;"52";"3106200";"1209";3;22.8;7.6
01/12/2019;"50";"3106200";"1209";6;24.6;4.1
01/12/2019;"55";"3106200";"1209";8;31.2;3.9
01/12/2019;"54";"3170107";"1209";13;97.76;7.52
01/12/2019;"58";"3106705";"1209";248;1006.88;4.06
01/12/2019;"53";"3106200";"1211";1;66.91;66.91
01/12/2019;"53";"3106200";"1212";1;3;3
01/12/2019;"58";"3118601";"1212";1;3;3
01/12/2019;"55";"3106705";"1212";1;3.1;3.1
01/12/2019;"54";"3106200";"1212";1;4;4
01/12/2019;"56";"3106200";"1212";1;4.05;4.05
01/12/2019;"56";"3106200";"1212";1;6.9;6.9
01/12/2019;"59";"3106200";"1212";2;17.28;8.64
01/12/2019;"58";"3106200";"1212";2;29.14;14.57
01/12/2019;"59";"3106200";"1212";2;29.14;14.57
01/12/2019;"55";"3106200";"1212";3;7.8;2.6
01/12/2019;"56";"3106200";"1212";3;43.71;14.57
01/12/2019;"57";"3106200";"1212";6;20.64;3.44
01/12/2019;"55";"3157807";"1212";7;18.2;2.6
01/12/2019;"51";"3106200";"1212";7;21.7;3.1
01/12/2019;"54";"3144805";"1212";9;45.18;5.02
01/12/2019;"58";"3106200";"1212";15;116.7;7.78
01/12/2019;"51";"3157807";"1212";30;93;3.1
01/12/2019;"56";"3106200";"1212";30;102;3.4
01/12/2019;"58";"3170107";"1212";37;334.11;9.03
01/12/2019;"52";"3106705";"1212";49;205.8;4.2
01/12/2019;"54";"3106200";"1212";50;215;4.3
01/12/2019;"53";"3106200";"1212";50;259;5.18
01/12/2019;"52";"3106200";"1212";55;256.3;4.66
01/12/2019;"55";"3106200";"1212";56;217.84;3.89
01/12/2019;"52";"3106200";"1212";59;354;6
01/12/2019;"51";"3106705";"1212";62;340.38;5.49
01/12/2019;"53";"3106705";"1212";102;316.2;3.1
01/12/2019;"59";"3106200";"1212";124;396.8;3.2
01/12/2019;"57";"3106200";"1212";128;396.8;3.1
01/12/2019;"50";"3106200";"1212";198;712.8;3.6
01/12/2019;"50";"3106200";"1212";286;2159.3;7.55
01/12/2019;"52";"3106200";"1212";438;1839.6;4.2
01/12/2019;"54";"3144805";"1212";712;2136;3
01/12/2019;"54";"3106200";"1217";1;58.29;58.29
01/12/2019;"57";"3106200";"1217";1;60.7;60.7
01/12/2019;"55";"3106705";"1217";1;60.7;60.7
01/12/2019;"52";"3106705";"1217";1;67.42;67.42
01/12/2019;"52";"3106200";"1217";1;67.84;67.84
01/12/2019;"50";"3106200";"1217";1;110.36;110.36
01/12/2019;"55";"3106200";"1217";1;110.36;110.36
01/12/2019;"51";"3106705";"1217";1;110.36;110.36
01/12/2019;"55";"3170107";"1217";9;505.17;56.13
01/12/2019;"50";"3106200";"1217";16;570.24;35.64
01/12/2019;"57";"3106200";"1218";1;4.7;4.7
01/12/2019;"50";"3106200";"1218";1;5.24;5.24
01/12/2019;"59";"3106200";"1218";21;200.34;9.54
01/12/2019;"54";"3170107";"1226";1;5.17;5.17
01/12/2019;"53";"3106200";"1226";1;7.86;7.86
01/12/2019;"54";"3144805";"1235";1;59;59
01/12/2019;"51";"3157807";"1235";1;62.41;62.41
01/12/2019;"56";"3170107";"1235";1;73.76;73.76
01/12/2019;"53";"3106200";"1235";3;177;59
01/12/2019;"54";"3106200";"1236";4;221.04;55.26
01/12/2019;"54";"3144805";"1236";4;484.28;121.07
01/12/2019;"54";"3106200";"1236";8;400;50
01/12/2019;"52";"3106200";"1236";8;552;69
01/12/2019;"55";"3106200";"1236";9;468;52
01/12/2019;"55";"3170107";"1236";14;938.56;67.04
01/12/2019;"56";"3170107";"1236";25;1815;72.6
01/12/2019;"50";"3106200";"1236";171;6617.7;38.7
01/12/2019;"50";"3106200";"1238";1;348.65;348.65
01/12/2019;"54";"3106200";"1238";2;340.74;170.37
01/12/2019;"50";"3106200";"1238";3;540;180
01/12/2019;"53";"3106200";"1242";2;81.5;40.75
01/12/2019;"54";"3106705";"1242";4;163;40.75
01/12/2019;"56";"3106200";"1245";1;8.37;8.37
01/12/2019;"58";"3106705";"1245";2;15.88;7.94
01/12/2019;"55";"3106200";"1245";4;15.2;3.8
01/12/2019;"50";"3106200";"1245";15;112.5;7.5
01/12/2019;"54";"3170107";"1245";42;317.52;7.56
01/12/2019;"59";"3106200";"1254";1;6.8;6.8
01/12/2019;"57";"3106200";"1254";1;7.87;7.87
01/12/2019;"52";"3106200";"1254";1;8.51;8.51
01/12/2019;"52";"3106705";"1254";1;8.51;8.51
01/12/2019;"55";"3170107";"1254";1;9.93;9.93
01/12/2019;"58";"3106705";"1254";1;10.22;10.22
01/12/2019;"54";"3144805";"1254";1;14.31;14.31
01/12/2019;"54";"3106200";"1254";2;15.12;7.56
01/12/2019;"56";"3106200";"1254";2;18.48;9.24
01/12/2019;"55";"3106200";"1254";3;25.59;8.53
01/12/2019;"59";"3106200";"1254";3;29.4;9.8
01/12/2019;"52";"3106200";"1254";4;32;8
01/12/2019;"54";"3144805";"1254";6;51.48;8.58
01/12/2019;"50";"3106200";"1255";2;78.88;39.44
01/12/2019;"52";"3106200";"1256";1;4.79;4.79
01/12/2019;"53";"3106200";"1256";1;8.83;8.83
01/12/2019;"58";"3106200";"1256";1;8.83;8.83
01/12/2019;"55";"3106200";"1257";1;2.81;2.81
01/12/2019;"53";"3106200";"1257";1;4.47;4.47
01/12/2019;"57";"3106200";"1257";1;4.56;4.56
01/12/2019;"56";"3106200";"1257";1;5.4;5.4
01/12/2019;"56";"3106200";"1257";1;9;9
01/12/2019;"59";"3106200";"1257";1;19.15;19.15
01/12/2019;"55";"3106705";"1257";2;9.4;4.7
01/12/2019;"54";"3144805";"1257";2;13.32;6.66
01/12/2019;"59";"3106200";"1257";2;21;10.5
01/12/2019;"55";"3106200";"1257";2;36.74;18.37
01/12/2019;"56";"3106200";"1257";2;38.3;19.15
01/12/2019;"57";"3106200";"1257";3;20.34;6.78
01/12/2019;"58";"3106200";"1257";3;57.45;19.15
01/12/2019;"55";"3157807";"1257";4;11.24;2.81
01/12/2019;"54";"3106200";"1257";4;67.4;16.85
01/12/2019;"51";"3106200";"1257";6;28.2;4.7
01/12/2019;"54";"3106200";"1257";7;35;5
01/12/2019;"58";"3106200";"1257";8;81.84;10.23
01/12/2019;"50";"3106200";"1257";11;131.67;11.97
01/12/2019;"51";"3157807";"1257";12;56.4;4.7
01/12/2019;"58";"3170107";"1257";13;121.55;9.35
01/12/2019;"56";"3106200";"1257";13;203.45;15.65
01/12/2019;"53";"3106705";"1257";16;75.2;4.7
01/12/2019;"56";"3106200";"1257";20;61;3.05
01/12/2019;"57";"3106200";"1257";21;98.7;4.7
01/12/2019;"51";"3106705";"1257";22;157.3;7.15
01/12/2019;"50";"3106200";"1257";27;197.91;7.33
01/12/2019;"53";"3106200";"1257";30;249;8.3
01/12/2019;"55";"3106200";"1257";31;134.85;4.35
01/12/2019;"52";"3106705";"1257";36;180;5
01/12/2019;"59";"3106200";"1257";37;124.32;3.36
01/12/2019;"55";"3106200";"1257";71;276.9;3.9
01/12/2019;"52";"3106200";"1257";87;696;8
01/12/2019;"58";"3106705";"1257";95;213.75;2.25
01/12/2019;"50";"3106200";"1257";133;674.31;5.07
01/12/2019;"53";"3106200";"1257";141;451.2;3.2
01/12/2019;"52";"3106200";"1257";144;720;5
01/12/2019;"54";"3144805";"1257";468;1497.6;3.2
01/12/2019;"54";"3170107";"1258";2;23.96;11.98
01/12/2019;"54";"3170107";"1263";1;46.62;46.62
01/12/2019;"55";"3106200";"1263";1;77.18;77.18
01/12/2019;"55";"3170107";"1263";3;144.21;48.07
01/12/2019;"53";"3106200";"1263";11;509.41;46.31
01/12/2019;"50";"3106200";"1263";17;716.72;42.16
01/12/2019;"55";"3106200";"1264";2;7.84;3.92
01/12/2019;"54";"3106200";"1264";3;3.39;1.13
01/12/2019;"54";"3144805";"1264";3;6;2
01/12/2019;"50";"3106200";"1264";8;31.36;3.92
01/12/2019;"56";"3106200";"1265";1;1.65;1.65
01/12/2019;"56";"3106200";"1265";1;3.77;3.77
01/12/2019;"56";"3157807";"1265";1;7;7
01/12/2019;"53";"3106200";"1265";3;7.14;2.38
01/12/2019;"51";"3106200";"1265";3;7.5;2.5
01/12/2019;"55";"3106200";"1265";4;7.6;1.9
01/12/2019;"58";"3157807";"1265";5;17.2;3.44
01/12/2019;"52";"3106200";"1265";7;22.4;3.2
01/12/2019;"55";"3106705";"1265";8;20;2.5
01/12/2019;"55";"3157807";"1265";9;17.1;1.9
01/12/2019;"58";"3118601";"1265";9;22.5;2.5
01/12/2019;"57";"3106200";"1265";10;150;15
