%IDData,%IDUnidade,%IDMunicipio,%IDExame,Qtde. Vendas,Vlr. Vendas,Vlr. Unit. Vendas
01/07/2019,53,3144805,1803,1,40.3,40.3
01/07/2019,54,3144805,1803,6,114,19.
01/07/2019,54,3144805,1809,42,193.2,4.6
01/07/2019,54,3144805,1810,1,9.52,9.52
01/07/2019,54,3144805,1813,1,70.59,70.59
01/07/2019,54,3144805,1882,117,327.6,2.8
01/07/2019,53,3144805,1900,35,81.55,2.33
01/07/2019,54,3144805,1902,1,4.1,4.1
01/07/2019,53,3144805,1986,1,6.33,6.33
01/07/2019,54,3144805,1986,161,354.2,2.2
01/07/2019,54,3144805,1991,56,180.88,3.23
01/07/2019,54,3144805,2016,7,66.64,9.52
01/07/2019,54,3144805,2027,23,430.1,18.7
01/07/2019,54,3144805,2030,456,1276.8,2.8
01/07/2019,54,3144805,2032,85,552.5,6.5
01/07/2019,54,3144805,2061,15,53.55,3.57
01/07/2019,54,3144805,2102,3,126.66,42.22
01/07/2019,54,3144805,2139,157,1460.1,9.3
01/07/2019,54,3144805,2144,1,44,44.
01/07/2019,54,3144805,2148,4,560,140.
01/07/2019,54,3144805,2148,5,200,40.
01/07/2019,54,3144805,2159,7,24.99,3.57
01/07/2019,54,3144805,2162,1,4.86,4.86
01/07/2019,54,3144805,2162,23,50.6,2.2
01/07/2019,54,3144805,2176,2,197.4,98.7
01/07/2019,54,3144805,2185,13,128.7,9.9
01/07/2019,54,3144805,2186,5,49.5,9.9
01/07/2019,53,3144805,2194,34,79.22,2.33
01/07/2019,54,3144805,2196,5,20.5,4.1
01/07/2019,54,3144805,2260,1,30.73,30.73
01/07/2019,54,3144805,2287,1,34.54,34.54
01/07/2019,53,3144805,2294,1,6.62,6.62
01/07/2019,54,3144805,2294,9,42.84,4.76
01/07/2019,54,3144805,2371,1,106.15,106.15
01/07/2019,54,3144805,2372,1,5.96,5.96
01/07/2019,54,3144805,2394,25,232.5,9.3
01/07/2019,54,3144805,2416,68,251.6,3.7
01/07/2019,54,3144805,2492,48,165.6,3.45
01/07/2019,54,3144805,2521,11,345.4,31.4
01/07/2019,54,3144805,2535,39,205.14,5.26
01/07/2019,54,3144805,2535,486,1506.6,3.1
01/07/2019,54,3144805,2539,23,134.32,5.84
01/07/2019,54,3144805,2539,1042,4063.8,3.9
01/07/2019,54,3144805,2543,105,556.5,5.3
01/07/2019,54,3144805,2543,117,820.17,7.01
01/07/2019,54,3144805,2597,5,213.35,42.67
01/07/2019,54,3144805,2719,13,149.11,11.47
01/07/2019,54,3144805,2734,1,5.49,5.49
01/07/2019,54,3144805,2734,50,490,9.8
01/07/2019,54,3144805,2735,1,7.24,7.24
01/07/2019,54,3144805,2735,50,420,8.4
01/07/2019,56,3144805,2748,2,18,9.
01/07/2019,56,3144805,2801,1,9,9.
01/07/2019,56,3144805,2840,2,18,9.
01/07/2019,56,3144805,2846,2,30,15.
01/07/2019,56,3144805,2867,2,18,9.
01/07/2019,56,3144805,2873,1,9,9.
01/07/2019,56,3144805,2882,4,36,9.
01/07/2019,56,3144805,2901,1,9,9.
01/07/2019,56,3144805,2902,16,144,9.
01/07/2019,54,3144805,2943,18,73.8,4.1
01/07/2019,54,3144805,2945,2,19.04,9.52
01/07/2019,54,3144805,2953,4,23.84,5.96
01/07/2019,54,3144805,2957,7,116.69,16.67
01/07/2019,54,3144805,2962,3,30,10.
01/07/2019,53,3144805,2966,1,18.96,18.96
01/07/2019,54,3144805,2966,3,44.31,14.77
01/07/2019,54,3144805,2981,25,178.75,7.15
01/07/2019,54,3144805,2983,9,168.3,18.7
01/07/2019,54,3144805,3000,25,230,9.2
01/07/2019,54,3144805,3001,22,202.4,9.2
01/07/2019,54,3144805,3025,2,9.34,4.67
01/07/2019,54,3144805,3025,98,294,3.
01/07/2019,54,3144805,3044,25,50,2.
01/07/2019,54,3144805,3048,2,4.68,2.34
01/07/2019,54,3144805,3048,113,180.8,1.6
01/07/2019,54,3144805,3050,37,86.58,2.34
01/07/2019,54,3144805,3050,2588,3623.2,1.4
01/07/2019,54,3144805,3052,394,551.6,1.4
01/07/2019,54,3144805,3073,45,310.5,6.9
01/07/2019,54,3144805,3074,37,155.4,4.2
01/07/2019,54,3144805,3151,31,584.04,18.84
01/07/2019,54,3144805,3158,12,158.76,13.23
01/07/2019,54,3144805,3168,14,150.08,10.72
01/07/2019,54,3144805,3177,2,14.02,7.01
01/07/2019,54,3144805,3177,52,452.4,8.7
01/07/2019,54,3144805,3193,3,10.5,3.5
01/07/2019,54,3144805,3193,36,226.8,6.3
01/07/2019,54,3144805,3232,69,153.18,2.22
01/07/2019,54,3144805,3232,5748,8047.2,1.4
01/07/2019,54,3144805,3240,1,43.58,43.58
01/07/2019,54,3144805,3240,16,438.24,27.39
01/07/2019,54,3144805,3265,1,3.87,3.87
01/07/2019,54,3144805,3778,31,301.94,9.74
01/07/2019,54,3144805,3780,1,25,25.
01/07/2019,54,3144805,3780,2,81.78,40.89
01/07/2019,54,3144805,3801,1,57.16,57.16
01/07/2019,54,3144805,3820,7,124.6,17.8
01/07/2019,54,3144805,3822,17,234.6,13.8
01/07/2019,53,3144805,3823,1,64.92,64.92
01/07/2019,54,3144805,3826,1,5.71,5.71
01/07/2019,54,3144805,3873,7,25.55,3.65
01/07/2019,54,3144805,3885,1,4.1,4.1
01/07/2019,54,3144805,3894,65,468,7.2
01/07/2019,54,3144805,3921,9,324,36.
01/07/2019,54,3144805,3922,10,360,36.
01/07/2019,54,3144805,10199,1,38,38.
01/07/2019,54,3144805,12636,1,735,735.
01/07/2019,54,3144805,13294,4,2716.72,679.18
01/07/2019,9,3144805,15488,1,102.08,102.08
01/07/2019,54,3144805,18286,3,42.9,14.3
01/07/2019,54,3144805,18307,9,705.6,78.4
01/07/2019,54,3144805,18361,7,875.7,125.1
01/07/2019,54,3144805,18531,1,21.55,21.55
01/07/2019,54,3144805,19885,1,11.89,11.89
01/07/2019,54,3144805,23849,2,27.8,13.9
01/07/2019,53,3144805,23849,47,653.3,13.9
01/07/2019,54,3144805,33407,5,43.7,8.74
01/07/2019,53,3144805,79201,1,450.38,450.38
01/07/2019,54,3144805,79433,1,342.4,342.4
01/08/2019,54,3144805,13,2,21.44,10.72
01/08/2019,54,3144805,15,1,13.87,13.87
01/08/2019,54,3144805,25,5,146.05,29.21
01/08/2019,54,3144805,25,2270,12031,5.3
01/08/2019,54,3144805,50,7,78.68,11.24
01/08/2019,54,3144805,52,1,16.53,16.53
01/08/2019,54,3144805,55,46,492.2,10.7
01/08/2019,54,3144805,58,4,140,35.
01/08/2019,54,3144805,59,8,128,16.
01/08/2019,54,3144805,61,7,75.04,10.72
01/08/2019,54,3144805,62,10,107.2,10.72
01/08/2019,54,3144805,64,8,31.2,3.9
01/08/2019,53,3144805,68,1,12.49,12.49
01/08/2019,54,3144805,68,19,148.2,7.8
01/08/2019,54,3144805,72,12,314.64,26.22
01/08/2019,54,3144805,73,7,75.04,10.72
01/08/2019,54,3144805,74,8,85.76,10.72
01/08/2019,54,3144805,76,1,17.91,17.91
01/08/2019,54,3144805,93,2,307.88,153.94
01/08/2019,54,3144805,96,1,439.84,439.84
01/08/2019,54,3144805,100,37,210.16,5.68
01/08/2019,54,3144805,112,1,471.89,471.89
01/08/2019,53,3144805,114,1,19.86,19.86
01/08/2019,54,3144805,114,5,62,12.4
01/08/2019,54,3144805,120,1,2,2.
01/08/2019,54,3144805,123,42,108.6,2.59
01/08/2019,54,3144805,130,9,183.15,20.35
01/08/2019,54,3144805,137,51,112.2,2.2
01/08/2019,54,3144805,157,30,670.2,22.34
01/08/2019,53,3144805,160,1,7.09,7.09
01/08/2019,54,3144805,172,18,64.26,3.57
01/08/2019,54,3144805,175,9,96.48,10.72
01/08/2019,54,3144805,180,1,10.51,10.51
01/08/2019,54,3144805,180,1,10.72,10.72
01/08/2019,54,3144805,183,1,14.94,14.94
01/08/2019,54,3144805,202,3,399,133.
01/08/2019,53,3144805,210,1,45.83,45.83
01/08/2019,54,3144805,210,11,207.9,18.9
01/08/2019,54,3144805,214,2,19.04,9.52
01/08/2019,54,3144805,227,8,64.8,8.1
01/08/2019,54,3144805,262,4,104.88,26.22
01/08/2019,54,3144805,270,6,28.02,4.67
01/08/2019,54,3144805,270,1311,2753.1,2.1
01/08/2019,53,3144805,278,1,99.23,99.23
01/08/2019,54,3144805,278,2,73.84,36.92
01/08/2019,54,3144805,279,11,69.3,6.3
01/08/2019,54,3144805,279,2054,7189,3.5
01/08/2019,54,3144805,281,1,79.52,79.52
01/08/2019,54,3144805,284,1,224.75,224.75
01/08/2019,54,3144805,286,5,268,53.6
01/08/2019,54,3144805,291,1,30,30.
01/08/2019,54,3144805,311,1,38.38,38.38
01/08/2019,54,3144805,311,39,696.93,17.87
01/08/2019,54,3144805,334,1,4.21,4.21
01/08/2019,54,3144805,339,5,440,88.
01/08/2019,54,3144805,378,4,53.2,13.3
01/08/2019,54,3144805,420,36,194.4,5.4
01/08/2019,54,3144805,438,35,189,5.4
01/08/2019,54,3144805,460,383,804.3,2.1
01/08/2019,54,3144805,461,2,7.04,3.52
01/08/2019,54,3144805,462,32,284.8,8.9
01/08/2019,54,3144805,463,4,42.88,10.72
01/08/2019,54,3144805,464,43,399.9,9.3
01/08/2019,54,3144805,468,4,90.52,22.63
01/08/2019,54,3144805,471,4,43.36,10.84
01/08/2019,54,3144805,476,2,21.44,10.72
01/08/2019,54,3144805,495,36,402.84,11.19
01/08/2019,54,3144805,499,3,46.44,15.48
01/08/2019,54,3144805,500,20,156,7.8
01/08/2019,54,3144805,501,19,148.2,7.8
01/08/2019,54,3144805,508,7,1680,240.
01/08/2019,54,3144805,514,3,159.24,53.08
01/08/2019,54,3144805,515,4,162.72,40.68
01/08/2019,54,3144805,516,1,10.72,10.72
01/08/2019,54,3144805,517,1,10.72,10.72
01/08/2019,54,3144805,529,7,86.8,12.4
01/08/2019,53,3144805,531,1,54.57,54.57
01/08/2019,54,3144805,531,39,1248,32.
01/08/2019,54,3144805,533,1,79.53,79.53
01/08/2019,54,3144805,544,69,351.9,5.1
01/08/2019,54,3144805,550,2,15.5,7.75
01/08/2019,54,3144805,551,15,66.45,4.43
01/08/2019,54,3144805,563,1,14.3,14.3
01/08/2019,54,3144805,569,2,28.6,14.3
01/08/2019,54,3144805,570,2,28.6,14.3
01/08/2019,54,3144805,589,1,18.84,18.84
01/08/2019,54,3144805,606,40,390.4,9.76
01/08/2019,54,3144805,626,1,12.55,12.55
01/08/2019,54,3144805,631,2,11.44,5.72
01/08/2019,54,3144805,631,119,850.85,7.15
01/08/2019,54,3144805,633,2,12.86,6.43
01/08/2019,54,3144805,633,110,946,8.6
01/08/2019,54,3144805,640,1,134,134.
01/08/2019,54,3144805,652,4,25.24,6.31
01/08/2019,54,3144805,657,6,42.12,7.02
01/08/2019,54,3144805,683,39,308.1,7.9
01/08/2019,54,3144805,685,2,16.72,8.36
01/08/2019,54,3144805,719,1,8.83,8.83
01/08/2019,54,3144805,729,1,2.11,2.11
01/08/2019,54,3144805,751,7,203,29.
01/08/2019,54,3144805,764,4,54.8,13.7
01/08/2019,54,3144805,767,5,11.7,2.34
01/08/2019,54,3144805,776,19,74.1,3.9
01/08/2019,54,3144805,801,2,21.12,10.56
01/08/2019,54,3144805,835,1,10.72,10.72
01/08/2019,54,3144805,841,14,167.44,11.96
01/08/2019,54,3144805,845,2,50.02,25.01
01/08/2019,54,3144805,848,1,4.8,4.8
01/08/2019,54,3144805,863,5,203.4,40.68
01/08/2019,54,3144805,897,114,342,3.
01/08/2019,54,3144805,905,5,49.5,9.9
01/08/2019,54,3144805,933,1,39.53,39.53
01/08/2019,9,3144805,953,1,206.06,206.06
01/08/2019,54,3144805,992,2,15.18,7.59
01/08/2019,54,3144805,992,365,1642.5,4.5
01/08/2019,54,3144805,996,1,7.8,7.8
01/08/2019,54,3144805,998,4,23.36,5.84
01/08/2019,54,3144805,998,69,289.8,4.2
01/08/2019,54,3144805,1000,2,9.34,4.67
01/08/2019,54,3144805,1000,932,3634.8,3.9
01/08/2019,54,3144805,1001,2,10.52,5.26
01/08/2019,54,3144805,1001,927,3708,4.
01/08/2019,54,3144805,1003,6,48,8.
01/08/2019,54,3144805,1008,3,121.47,40.49
01/08/2019,54,3144805,1021,2,23.36,11.68
01/08/2019,54,3144805,1021,27,375.84,13.92
01/08/2019,54,3144805,1022,2,23.36,11.68
01/08/2019,54,3144805,1022,26,353.08,13.58
01/08/2019,54,3144805,1033,2,67.36,33.68
01/08/2019,53,3144805,1051,1,16,16.
01/08/2019,54,3144805,1051,4,38.68,9.67
01/08/2019,54,3144805,1061,43,167.7,3.9
01/08/2019,54,3144805,1073,1,36,36.
01/08/2019,54,3144805,1084,3,29.7,9.9
01/08/2019,54,3144805,1088,12,118.8,9.9
01/08/2019,54,3144805,1111,4,39.6,9.9
01/08/2019,54,3144805,1114,9,108,12.
01/08/2019,54,3144805,1121,6,59.4,9.9
01/08/2019,54,3144805,1133,1,9.9,9.9
01/08/2019,54,3144805,1147,10,99,9.9
01/08/2019,54,3144805,1169,4,39.6,9.9
01/08/2019,54,3144805,1170,5,49.5,9.9
01/08/2019,54,3144805,1185,6,59.4,9.9
01/08/2019,54,3144805,1203,11,21.89,1.99
01/08/2019,54,3144805,1207,37,352.24,9.52
01/08/2019,54,3144805,1212,10,50.2,5.02
01/08/2019,54,3144805,1212,883,2649,3.
01/08/2019,54,3144805,1254,5,42.9,8.58
01/08/2019,54,3144805,1257,4,26.64,6.66
01/08/2019,54,3144805,1257,484,1548.8,3.2
01/08/2019,54,3144805,1264,2,4,2.
01/08/2019,54,3144805,1273,355,1065,3.
01/08/2019,54,3144805,1285,1,3.5,3.5
01/08/2019,53,3144805,1285,3,15.51,5.17
01/08/2019,54,3144805,1285,251,527.1,2.1
01/08/2019,54,3144805,1294,340,1938,5.7
01/08/2019,54,3144805,1304,2,49.2,24.6
01/08/2019,54,3144805,1305,8,627.2,78.4
01/08/2019,54,3144805,1309,5,33.5,6.7
01/08/2019,54,3144805,1315,3,29.7,9.9
01/08/2019,54,3144805,1331,1,5.26,5.26
01/08/2019,54,3144805,1335,1,6.55,6.55
01/08/2019,54,3144805,1367,11,720.61,65.51
01/08/2019,54,3144805,1375,3,42.9,14.3
01/08/2019,54,3144805,1380,5,512.4,102.48
01/08/2019,54,3144805,1404,28,180.04,6.43
01/08/2019,53,3144805,1404,38,245.86,6.47
01/08/2019,54,3144805,1404,3859,15821.9,4.1
01/08/2019,54,3144805,1433,3,15.39,5.13
01/08/2019,54,3144805,1458,1,11.18,11.18
01/08/2019,54,3144805,1458,10,67.1,6.71
01/08/2019,54,3144805,1459,1,17.01,17.01
01/08/2019,54,3144805,1459,89,658.6,7.4
01/08/2019,54,3144805,1460,1,9.93,9.93
01/08/2019,54,3144805,1460,30,250.2,8.34
01/08/2019,54,3144805,1468,3,24.51,8.17
01/08/2019,54,3144805,1468,125,650,5.2
01/08/2019,54,3144805,1469,3,26.31,8.77
01/08/2019,54,3144805,1469,128,947.2,7.4
01/08/2019,54,3144805,1470,146,525.6,3.6
01/08/2019,54,3144805,1472,15,89.4,5.96
01/08/2019,54,3144805,1473,1,15.56,15.56
01/08/2019,54,3144805,1473,15,89.4,5.96
01/08/2019,54,3144805,1476,1,18.92,18.92
01/08/2019,53,3144805,1477,1,7.81,7.81
01/08/2019,54,3144805,1477,3,17.52,5.84
01/08/2019,54,3144805,1477,470,1410,3.
01/08/2019,54,3144805,1486,1,9.52,9.52
01/08/2019,54,3144805,1486,1,11.8,11.8
01/08/2019,54,3144805,1489,2,28.9,14.45
01/08/2019,53,3144805,1489,3,43.35,14.45
01/08/2019,54,3144805,1494,11,115.61,10.51
01/08/2019,54,3144805,1494,631,3849.1,6.1
01/08/2019,54,3144805,1523,1,3.28,3.28
01/08/2019,54,3144805,1523,371,1038.8,2.8
01/08/2019,54,3144805,1537,4,28.6,7.15
01/08/2019,53,3144805,1562,1,9.76,9.76
01/08/2019,54,3144805,1562,9,42.03,4.67
01/08/2019,54,3144805,1562,1123,3256.7,2.9
01/08/2019,54,3144805,1577,12,398.04,33.17
01/08/2019,54,3144805,1585,11,139.7,12.7
01/08/2019,54,3144805,1587,20,524,26.2
01/08/2019,54,3144805,1590,1,21.95,21.95
01/08/2019,54,3144805,1593,1,21.95,21.95
01/08/2019,54,3144805,1606,1,213.79,213.79
01/08/2019,54,3144805,1610,1,172.37,172.37
01/08/2019,54,3144805,1612,1,9.93,9.93
01/08/2019,54,3144805,1612,87,678.6,7.8
01/08/2019,54,3144805,1628,1,17.98,17.98
01/08/2019,54,3144805,1628,13,171.99,13.23
01/08/2019,54,3144805,1629,1,21.66,21.66
01/08/2019,54,3144805,1629,12,190.92,15.91
01/08/2019,54,3144805,1636,5,49.5,9.9
01/08/2019,54,3144805,1642,15,115.5,7.7
01/08/2019,54,3144805,1644,10,77,7.7
01/08/2019,54,3144805,1647,6,46.2,7.7
01/08/2019,54,3144805,1655,5,49.5,9.9
01/08/2019,54,3144805,1661,2,28.6,14.3
01/08/2019,54,3144805,1701,22,131.12,5.96
01/08/2019,54,3144805,1702,16,158.4,9.9
01/08/2019,54,3144805,1706,4,39.6,9.9
01/08/2019,54,3144805,1707,13,128.7,9.9
01/08/2019,54,3144805,1708,1,9.9,9.9
01/08/2019,54,3144805,1709,3,29.7,9.9
01/08/2019,54,3144805,1718,3,100.02,33.34
01/08/2019,54,3144805,1720,1,117.19,117.19
01/08/2019,54,3144805,1803,5,95,19.
01/08/2019,54,3144805,1804,2,80,40.
01/08/2019,54,3144805,1809,36,165.6,4.6
01/08/2019,54,3144805,1810,2,19.04,9.52
01/08/2019,54,3144805,1813,1,70.59,70.59
01/08/2019,54,3144805,1882,1,2.8,2.8
01/08/2019,53,3144805,1900,23,53.59,2.33
01/08/2019,54,3144805,1901,1,4.1,4.1
01/08/2019,54,3144805,1902,2,4,2.
01/08/2019,53,3144805,1986,2,12.66,6.33
01/08/2019,54,3144805,1986,160,352,2.2
01/08/2019,54,3144805,1991,54,174.42,3.23
01/08/2019,54,3144805,2008,1,15.09,15.09
01/08/2019,54,3144805,2016,5,47.6,9.52
01/08/2019,54,3144805,2027,19,355.3,18.7
01/08/2019,54,3144805,2030,486,1360.8,2.8
01/08/2019,54,3144805,2032,111,721.5,6.5
01/08/2019,54,3144805,2047,1,9.9,9.9
01/08/2019,54,3144805,2049,1,9.9,9.9
01/08/2019,54,3144805,2060,1,2,2.
01/08/2019,54,3144805,2061,36,84.56,2.35
01/08/2019,54,3144805,2102,6,253.32,42.22
01/08/2019,54,3144805,2139,153,1422.9,9.3
01/08/2019,54,3144805,2148,5,200,40.
01/08/2019,54,3144805,2148,5,700,140.
01/08/2019,54,3144805,2159,15,53.55,3.57
01/08/2019,54,3144805,2162,26,57.2,2.2
01/08/2019,54,3144805,2176,2,197.4,98.7
01/08/2019,54,3144805,2185,18,178.2,9.9
01/08/2019,54,3144805,2186,5,49.5,9.9
01/08/2019,53,3144805,2194,21,48.93,2.33
01/08/2019,54,3144805,2196,1,4.1,4.1
01/08/2019,54,3144805,2259,1,17.87,17.87
01/08/2019,53,3144805,2294,2,13.24,6.62
01/08/2019,54,3144805,2294,11,52.36,4.76
01/08/2019,54,3144805,2307,1,3.45,3.45
01/08/2019,54,3144805,2324,1,34.54,34.54
01/08/2019,54,3144805,2325,1,34.54,34.54
01/08/2019,54,3144805,2332,1,6.52,6.52
01/08/2019,54,3144805,2371,5,530.75,106.15
01/08/2019,53,3144805,2372,1,11.99,11.99
01/08/2019,54,3144805,2394,22,204.6,9.3
01/08/2019,54,3144805,2416,49,181.3,3.7
01/08/2019,54,3144805,2444,1,6.81,6.81
01/08/2019,54,3144805,2492,1,3.73,3.73
01/08/2019,54,3144805,2492,159,477,3.
01/08/2019,54,3144805,2502,1,5.69,5.69
01/08/2019,54,3144805,2506,2,737.62,368.81
01/08/2019,54,3144805,2521,7,219.8,31.4
01/08/2019,54,3144805,2528,1,33.34,33.34
01/08/2019,54,3144805,2535,32,168.32,5.26
01/08/2019,54,3144805,2535,497,1540.7,3.1
01/08/2019,54,3144805,2539,13,75.92,5.84
01/08/2019,54,3144805,2539,1002,3907.8,3.9
01/08/2019,54,3144805,2543,1,7.01,7.01
01/08/2019,54,3144805,2543,134,710.2,5.3
01/08/2019,54,3144805,2549,2,822.16,411.08
01/08/2019,54,3144805,2550,2,611.92,305.96
01/08/2019,54,3144805,2597,6,256.02,42.67
01/08/2019,54,3144805,2719,10,114.7,11.47
01/08/2019,54,3144805,2730,1,55.01,55.01
01/08/2019,54,3144805,2734,47,460.6,9.8
01/08/2019,54,3144805,2735,45,378,8.4
01/08/2019,56,3144805,2748,2,18,9.
01/08/2019,56,3144805,2801,3,27,9.
01/08/2019,56,3144805,2840,5,45,9.
01/08/2019,56,3144805,2867,3,27,9.
01/08/2019,56,3144805,2873,1,9,9.
01/08/2019,56,3144805,2882,3,27,9.
01/08/2019,56,3144805,2902,20,180,9.
01/08/2019,54,3144805,2923,3,41.46,13.82
01/08/2019,54,3144805,2925,2,39.98,19.99
01/08/2019,54,3144805,2943,19,77.9,4.1
01/08/2019,54,3144805,2945,3,28.56,9.52
01/08/2019,54,3144805,2953,6,35.76,5.96
01/08/2019,54,3144805,2957,16,266.72,16.67
01/08/2019,54,3144805,2962,11,110,10.
01/08/2019,53,3144805,2966,1,18.96,18.96
01/08/2019,54,3144805,2966,9,132.93,14.77
01/08/2019,54,3144805,2981,19,135.85,7.15
01/08/2019,54,3144805,2983,7,130.9,18.7
01/08/2019,54,3144805,3000,22,202.4,9.2
01/08/2019,54,3144805,3001,24,220.8,9.2
01/08/2019,54,3144805,3025,1,4.67,4.67
01/08/2019,54,3144805,3025,96,288,3.
01/08/2019,54,3144805,3044,31,62,2.
01/08/2019,54,3144805,3048,2,4.68,2.34
01/08/2019,54,3144805,3048,99,158.4,1.6
01/08/2019,54,3144805,3050,51,119.34,2.34
01/08/2019,54,3144805,3050,2049,2868.6,1.4
01/08/2019,54,3144805,3051,1,8.56,8.56
01/08/2019,54,3144805,3052,381,533.4,1.4
01/08/2019,54,3144805,3053,1,17.52,17.52
01/08/2019,54,3144805,3072,1,4.09,4.09
01/08/2019,54,3144805,3073,43,296.7,6.9
01/08/2019,54,3144805,3074,26,109.2,4.2
01/08/2019,54,3144805,3075,1,4.09,4.09
01/08/2019,54,3144805,3151,22,414.48,18.84
01/08/2019,54,3144805,3158,12,158.76,13.23
01/08/2019,54,3144805,3168,16,171.52,10.72
01/08/2019,54,3144805,3177,1,7.01,7.01
01/08/2019,54,3144805,3177,58,504.6,8.7
01/08/2019,54,3144805,3192,1,7.91,7.91
01/08/2019,54,3144805,3193,5,17.5,3.5
01/08/2019,54,3144805,3193,62,390.6,6.3
01/08/2019,54,3144805,3215,1,11.8,11.8
01/08/2019,54,3144805,3232,75,166.5,2.22
01/08/2019,54,3144805,3232,4453,6234.2,1.4
01/08/2019,54,3144805,3234,1,8.84,8.84
01/08/2019,54,3144805,3240,2,87.16,43.58
01/08/2019,54,3144805,3240,11,301.29,27.39
01/08/2019,54,3144805,3778,33,321.42,9.74
01/08/2019,54,3144805,3797,11,167.09,15.19
01/08/2019,54,3144805,3799,1,17.62,17.62
01/08/2019,54,3144805,3820,1,64.92,64.92
01/08/2019,54,3144805,3820,7,124.6,17.8
01/08/2019,54,3144805,3822,18,248.4,13.8
01/08/2019,54,3144805,3873,3,10.95,3.65
01/08/2019,54,3144805,3894,52,374.4,7.2
01/08/2019,54,3144805,3921,13,492,37.85
01/08/2019,54,3144805,3922,14,532,38.
01/08/2019,54,3144805,3932,1,30.54,30.54
01/08/2019,54,3144805,10199,1,38,38.
01/08/2019,54,3144805,13294,5,3395.9,679.18
01/08/2019,54,3144805,18286,3,42.9,14.3
01/08/2019,54,3144805,18307,6,470.4,78.4
01/08/2019,54,3144805,18361,8,1000.8,125.1
01/08/2019,54,3144805,19885,11,130.79,11.89
01/08/2019,54,3144805,19985,1,390,390.
01/08/2019,53,3144805,23849,33,458.7,13.9
01/08/2019,53,3144805,33407,1,8.74,8.74
01/08/2019,54,3144805,33407,10,87.4,8.74
01/08/2019,54,3144805,35237,1,13.03,13.03
01/08/2019,53,3144805,35651,1,32,32.
01/08/2019,54,3144805,87685,5,3,.6
01/08/2019,54,3144805,87686,26,15.6,.6
01/08/2019,54,3144805,87687,499,299.4,.6
01/08/2019,54,3144805,87688,99,59.4,.6
01/08/2019,54,3144805,87689,1109,665.4,.6
01/09/2019,54,3144805,13,12,128.64,10.72
01/09/2019,54,3144805,15,1,12.7,12.7
01/09/2019,54,3144805,15,2,27.74,13.87
01/09/2019,54,3144805,25,6,175.26,29.21
01/09/2019,54,3144805,25,2365,12534.5,5.3
01/09/2019,54,3144805,50,5,56.2,11.24
01/09/2019,54,3144805,55,1,8.41,8.41
01/09/2019,54,3144805,55,41,438.7,10.7
01/09/2019,54,3144805,56,1,8.24,8.24
01/09/2019,54,3144805,58,2,70,35.
01/09/2019,54,3144805,59,4,64,16.
01/09/2019,54,3144805,61,8,85.76,10.72
01/09/2019,54,3144805,62,7,75.04,10.72
01/09/2019,54,3144805,64,7,27.3,3.9
01/09/2019,54,3144805,68,1,11.68,11.68
01/09/2019,54,3144805,68,17,132.6,7.8
01/09/2019,54,3144805,72,7,183.54,26.22
01/09/2019,54,3144805,73,3,32.16,10.72
01/09/2019,54,3144805,74,5,53.6,10.72
01/09/2019,54,3144805,76,1,17.91,17.91
01/09/2019,54,3144805,93,5,769.7,153.94
01/09/2019,54,3144805,100,1,68,68.
01/09/2019,54,3144805,100,35,198.8,5.68
01/09/2019,54,3144805,112,1,471.89,471.89
01/09/2019,54,3144805,114,1,19.86,19.86
01/09/2019,54,3144805,114,8,99.2,12.4
01/09/2019,54,3144805,123,32,64,2.
01/09/2019,54,3144805,130,5,101.75,20.35
01/09/2019,54,3144805,132,1,20.35,20.35
01/09/2019,54,3144805,137,45,99,2.2
01/09/2019,54,3144805,143,4,325.32,81.33
01/09/2019,54,3144805,157,21,469.14,22.34
01/09/2019,54,3144805,172,9,32.13,3.57
01/09/2019,54,3144805,175,6,64.32,10.72
01/09/2019,54,3144805,180,1,10.51,10.51
01/09/2019,54,3144805,210,10,189,18.9
01/09/2019,54,3144805,214,6,57.12,9.52
01/09/2019,54,3144805,227,6,48.6,8.1
01/09/2019,54,3144805,254,1,176.67,176.67
01/09/2019,54,3144805,270,6,28.02,4.67
01/09/2019,54,3144805,270,1333,2799.3,2.1
01/09/2019,54,3144805,278,4,147.68,36.92
01/09/2019,54,3144805,279,8,50.4,6.3
01/09/2019,54,3144805,279,2250,7875,3.5
01/09/2019,54,3144805,284,1,224.75,224.75
01/09/2019,54,3144805,286,8,428.8,53.6
01/09/2019,54,3144805,291,2,60,30.
01/09/2019,54,3144805,311,42,750.54,17.87
01/09/2019,54,3144805,327,1,4.35,4.35
01/09/2019,54,3144805,336,1,69.54,69.54
01/09/2019,54,3144805,339,8,704,88.
01/09/2019,54,3144805,342,2,113.66,56.83
01/09/2019,54,3144805,344,2,113.66,56.83
01/09/2019,54,3144805,348,3,30,10.
01/09/2019,54,3144805,420,2,10.52,5.26
01/09/2019,54,3144805,420,40,216,5.4
01/09/2019,54,3144805,438,2,10.52,5.26
01/09/2019,54,3144805,438,40,216,5.4
01/09/2019,54,3144805,460,370,777,2.1
01/09/2019,54,3144805,462,3,26.31,8.77
01/09/2019,54,3144805,462,26,231.4,8.9
01/09/2019,54,3144805,463,2,21.44,10.72
01/09/2019,54,3144805,464,28,260.4,9.3
01/09/2019,54,3144805,468,2,45.26,22.63
01/09/2019,54,3144805,476,5,53.6,10.72
01/09/2019,54,3144805,495,20,223.8,11.19
